,QCLN_Adj_close,VIX,OVX,VXN,EPU,EMU,EMV_IDT,MA50,MA200,RSI,WAD,StoSLOWD,StoFASTK,StoFASTD,ADX,MACD,MACD Signal,PriceRateOfChange,onBalanceVolume,MFI
2016-08-16,14.449146270751953,12.640000343322754,37.45000076293945,14.920000076293945,105.49,7.91,0.46,14.079950695037843,13.909278903007507,51.26756844792061,-215.85361292807804,-83.77573340285907,-115.85361292807804,-96.23928936115392,15.871022303112621,0.1143696242865353,0.1699394722909975,-2.697485815829437,4813400.0,37.5693676111322
2016-08-17,14.277473449707031,12.1899995803833,35.119998931884766,14.760000228881836,83.6,6.1,0.0,14.080980377197266,13.909946765899658,46.15657173751071,-187.13620146080402,-89.90697669266306,-87.136201460804,-94.0399565565502,15.899544491793398,0.0854195498513537,0.15303548780306875,-3.106798768161312,4807800.0,38.25004172009017
2016-08-18,14.420536994934082,11.430000305175781,36.75,14.149999618530273,59.73,5.23,0.0,14.084111099243165,13.910195422172546,50.578305931423465,-170.22853898663217,-93.78401012540307,-70.22853898663217,-91.07278445850488,15.5922897896473,0.07317690198034832,0.13706377063852465,-2.19921659918203,4814300.0,39.006960435516525
2016-08-19,14.420536994934082,11.34000015258789,34.880001068115234,13.420000076293945,56.17,20.11,0.0,14.08971263885498,13.909498629570008,50.578305931423465,-171.34330301255065,-87.1162518339059,-71.34330301255066,-76.23601448666243,14.976327830376103,0.06275115903889983,0.12220124831859969,-2.072521243376746,4814300.0,43.07182284502313
2016-08-22,14.391921997070312,12.270000457763672,36.40999984741211,14.0,39.89,9.52,0.0,14.103674716949463,13.9081387424469,49.632803101540105,-175.88536534045411,-79.93151157501556,-75.8853653404541,-72.48573577987912,14.642854863749406,0.05158505110374456,0.10807800887562866,-1.2434561869066885,4810200.0,46.98986369322262
2016-08-23,14.525445938110352,12.380000114440918,37.529998779296875,14.210000038146973,40.46,7.59,0.44,14.12239782333374,13.908250112533569,53.957972319771706,-154.69109283487964,-72.00944577639002,-54.69109283487965,-67.30658706262828,13.679355245011939,0.052900294586761376,0.0970424660178552,-1.0396370097027208,4814000.0,46.11008220747763
2016-08-24,14.334695816040039,13.449999809265137,37.459999084472656,15.260000228881836,43.23,11.95,0.0,14.13730592727661,13.906935019493103,47.66129387466942,-184.9688844888685,-70.54692346574728,-84.96888448886851,-71.84844755473422,13.303081823866027,0.03811136969078888,0.08525624675244194,-1.4426429784835548,4809700.0,46.89853678793193
2016-08-25,14.372846603393555,13.630000114440918,36.7599983215332,15.359999656677246,83.01,35.48,0.3,14.152977046966553,13.906850662231445,48.94457312010698,-178.91320505659223,-70.67092069249212,-78.91320505659223,-72.85772746011361,13.093396089750447,0.029133655219970578,0.07403172844594766,-2.3331273417074416,4815300.0,39.03089013198592
2016-08-26,14.353772163391113,13.649999618530273,36.04999923706055,15.15999984741211,117.24,56.53,0.0,14.16921709060669,13.908892736434936,48.30683881216177,-183.26255120232204,-75.69590731025859,-83.26255120232204,-82.38154691592774,12.230666516595878,0.020246218124746918,0.06327462638170751,-2.525910158429656,4812400.0,39.448899383627484
2016-08-29,14.372846603393555,12.9399995803833,36.720001220703125,15.0,87.44,69.87,0.0,14.186598796844482,13.911833810806275,49.02216042282282,-210.47855397481027,-82.04134815131664,-110.47855397481027,-90.88477007790833,11.42956048438092,0.014574008000483474,0.05353450270546271,-2.0156109039152326,4815300.0,43.48328497796115
2016-08-30,14.353772163391113,13.119999885559082,38.029998779296875,15.109999656677246,46.48,35.89,0.42,14.19884750366211,13.916428594589233,48.302344990718325,-214.71732021642057,-92.02859737500692,-114.71732021642057,-102.81947513118443,10.709229720255367,0.008442275418595102,0.044516057248089186,-0.26507810205589344,4810500.0,47.78075505234574
2016-08-31,14.28701114654541,13.420000076293945,39.5,15.34000015258789,45.98,27.44,0.0,14.210521278381348,13.921351399421692,45.76921210872628,-229.55310802591453,-103.9846353160472,-129.55310802591453,-118.2496607390486,10.733125055679283,-0.0017836619984237245,0.03525611339878661,-1.187327139030414,4800400.0,36.81155057987826
2016-09-01,14.267937660217285,13.479999542236328,41.220001220703125,15.390000343322754,38.52,168.53,0.0,14.224827404022216,13.925091557502746,45.04243137607342,-233.79166233980914,-115.69661091031605,-133.79166233980914,-126.02069686071489,10.906852338114897,-0.011296641368435445,0.025945562445342196,-1.3843028456208994,4796100.0,30.302277542481992
2016-09-02,14.334695816040039,11.979999542236328,38.63999938964844,14.319999694824219,40.85,18.93,0.0,14.237607460021973,13.930961871147156,48.146066157309,-227.45332673330273,-124.84546332203531,-127.45332673330275,-130.26603236634227,10.736361864061726,-0.013295656748043783,0.018097318606664997,-1.636138960988054,4803100.0,31.30413438742719
2016-09-06,14.401461601257324,12.020000457763672,39.849998474121094,14.319999694824219,30.28,7.95,0.0,14.26335844039917,13.935511479377746,51.11920811492649,-223.29951136754346,-128.1560764579809,-123.29951136754346,-128.18150014688527,10.18755820265771,-0.00938427388854457,0.012601000107623083,-0.33001721071336254,4816600.0,46.238191034496985
2016-09-07,14.401461601257324,11.9399995803833,38.630001068115234,13.890000343322754,22.17,5.82,0.0,14.298074588775634,13.940155634880066,51.11920811492649,-223.29951136754346,-127.71054966756371,-123.29951136754346,-124.68411648946336,9.677954802782551,-0.006212856846046222,0.008838228716889222,0.8684180151834697,4816600.0,57.27357372134977
2016-09-08,14.401461601257324,12.510000228881836,38.209999084472656,14.479999542236328,27.04,5.07,0.3,14.324016304016114,13.944279789924622,51.119208114926494,-223.29951136754346,-125.38837600129749,-123.29951136754346,-123.29951136754362,9.20475164575562,-0.0036573266065289545,0.006339117652205586,-0.13227935744319907,4816600.0,47.092018111145464
2016-09-09,13.953202247619629,17.5,39.720001220703125,17.959999084472656,35.65,6.24,0.0,14.335270385742188,13.94630446434021,34.521372983366284,-209.16096641066147,-122.19009696853004,-109.16096641066146,-118.58666304858293,10.882694226170228,-0.037372032531207466,-0.0024031123844770247,-3.2407582843733684,4800000.0,38.621761865946844
2016-09-12,14.115338325500488,15.15999984741211,39.15999984741211,15.3100004196167,39.54,31.14,0.0,14.344998455047607,13.948099813461305,41.87295129282471,-162.09456909576664,-113.35706334692804,-62.09456909576664,-98.18501562465734,12.724513479347253,-0.05042686392293838,-0.012007862692169297,-1.921798017152443,4808100.0,37.24329414271374
2016-09-13,13.810141563415527,17.850000381469727,41.099998474121094,17.950000762939453,67.65,42.62,0.0,14.34671516418457,13.948227362632752,34.109696784423654,-186.99449098592527,-100.95167361245281,-86.99449098592527,-86.08334216411794,14.673103534251643,-0.08442652351100932,-0.0264915948559373,-4.924491666160025,4800300.0,32.521122780449296
2016-09-14,13.714766502380371,18.139999389648438,42.470001220703125,18.299999237060547,28.87,10.83,0.32,14.351102333068848,13.947405333518981,32.10641666872935,-174.45832931453586,-86.26138475139497,-74.45832931453585,-74.5157964654094,16.833305196810237,-0.11771057479779046,-0.044735390844307936,-4.324677144289224,4794100.0,32.049385853648715
2016-09-15,13.895978927612305,16.299999237060547,40.900001525878906,16.389999389648438,30.61,10.04,0.29,14.357397022247314,13.946827540397644,39.390012567033864,-153.86601094341137,-77.45736079249507,-53.86601094341136,-71.77294374795764,18.215544027498886,-0.12799069986382783,-0.061386452648211916,-3.3178373702858366,4805500.0,39.93466737587487
2016-09-16,13.905515670776367,15.369999885559082,39.86000061035156,15.140000343322754,44.18,6.44,0.38,14.364263954162597,13.94464289188385,39.75630295743075,-158.06051300513434,-69.4723415447982,-58.06051300513434,-62.12828442102733,19.267986782013043,-0.1338255795934895,-0.07587427803726744,-3.1229177077089942,4811700.0,41.46889205344906
2016-09-19,14.048575401306152,15.529999732971191,39.65999984741211,16.110000610351562,74.44,39.09,0.0,14.36769733428955,13.942795362472534,45.11475038527439,-140.17805095242238,-61.53425104532491,-40.17805095242239,-50.70152496698952,18.803005265428805,-0.125459816495054,-0.08579138572882475,-2.256137639504474,4818800.0,45.70056671390629
2016-09-20,14.000890731811523,15.920000076293945,40.9900016784668,16.549999237060547,58.92,14.73,0.43,14.366552848815918,13.94094578742981,43.71888825358401,-146.13863321813744,-53.65184725997176,-46.13863321813745,-48.125732391898204,18.604809936122866,-0.12127960745744559,-0.09288903007454892,-2.458457801633529,4803700.0,42.322705310131454
2016-09-21,14.081466674804688,13.300000190734863,39.849998474121094,14.979999542236328,31.41,5.15,0.3,14.365303173065186,13.939215450286865,46.71880515907913,-136.0666427453416,-46.54056655472953,-36.066642745341596,-40.79444230530063,18.741595342726736,-0.11019470056576353,-0.09635016417279184,-1.438680698379824,4815600.0,41.83843807465757
2016-09-22,14.388418197631836,12.020000457763672,41.56999969482422,13.65999984741211,64.81,5.16,0.0,14.3721000289917,13.940107135772704,56.27934284398633,-97.6977115398141,-38.51816795498787,2.3022884601858946,-26.634329167764534,17.641643940663933,-0.07576800302549103,-0.09223373194333168,0.8444145207508358,4823500.0,46.384430738840265
2016-09-23,14.30208683013916,12.289999961853027,43.88999938964844,13.979999542236328,60.71,6.13,0.36,14.373736820220948,13.941181697845458,53.37828435722627,-108.48912990352393,-27.17108873420847,-8.489129903523944,-14.084494729560033,16.717028415094344,-0.0548188989061682,-0.08475076533589898,-0.22748292896728195,4814400.0,47.16055425995237
2016-09-26,14.158203125,14.5,44.900001525878906,16.440000534057617,30.74,10.09,0.59,14.373831062316894,13.94144229888916,48.85795167810627,-127.86798641767409,-17.356811061442993,-27.86798641767409,-11.351609287004196,15.902081152605728,-0.0492589687507774,-0.07765240601887466,-1.6891235278236327,4795400.0,36.30168583736149
2016-09-27,14.321270942687988,13.100000381469727,43.880001068115234,15.09000015258789,56.95,7.48,0.0,14.373562564849854,13.942754607200623,53.64875678986893,-106.67519311891789,-13.260069054423303,-6.675193118917881,-14.344103146705455,14.827607084269527,-0.031333283386107524,-0.06838858149232123,-0.5568230558093856,4807000.0,35.849019508990374
2016-09-28,14.436379432678223,12.390000343322754,45.2400016784668,15.029999732971191,38.39,35.57,0.35,14.376931400299073,13.945682458877563,56.73009989693587,-90.2383062751742,-11.318735901432914,9.761693724825815,-8.260495270588867,14.261688006882396,-0.0077494249001954785,-0.056260750173896076,0.24246033067816253,4811700.0,40.804228874991736
2016-09-29,14.340455055236816,14.020000457763672,42.04999923706055,16.229999542236328,51.81,5.44,0.0,14.374948348999023,13.94709068775177,53.53612206276629,-104.28185615285314,-7.667683422092144,-4.281856152853142,-0.3984518489818856,13.785933058969166,0.003164182549568295,-0.0443757636292032,2.775368698488201,4773100.0,35.208459601646865
2016-09-30,14.513116836547852,13.289999961853027,39.310001373291016,15.449999809265137,34.93,13.1,0.38,14.37851676940918,13.948274965286254,58.10806386547298,-81.16882790952143,-0.18509241069579296,18.831172090478567,8.103669887483598,13.696453536034252,0.025452260028759,-0.03041015889761076,2.8180586385856854,4789600.0,43.12408207270815
2016-10-03,14.44597339630127,13.569999694824219,38.040000915527344,15.859999656677246,78.99,69.12,1.01,14.379979305267334,13.94477445602417,55.808336398399724,-90.25980298060006,5.267240785836599,9.740197019399943,8.096504319008307,13.714317029633145,0.037268202877072554,-0.016874486542674098,4.604093520446773,4782100.0,47.54182763551313
2016-10-04,14.311677932739258,13.630000114440918,37.65999984741211,16.25,48.13,42.12,1.65,14.377420711517335,13.941169729232788,51.42451727132804,-118.0734705281072,6.5664912445828785,-18.073470528107197,3.499299527256955,12.787301277313091,0.03538797066066657,-0.006421995102005965,4.352326598161804,4775600.0,47.394333000126046
2016-10-05,14.44597339630127,12.989999771118164,36.650001525878906,15.859999656677246,65.03,11.38,0.33,14.368201332092285,13.938141961097717,55.21320023352142,-103.53336671196624,2.54675236868013,-3.5333667119662397,-3.9555467402246474,12.157296368717335,0.044224600967167405,0.0037073241118287096,3.957939714460035,4789200.0,48.17983683471357
2016-10-06,14.455562591552734,12.84000015258789,35.91999816894531,15.699999809265137,58.51,21.19,0.0,14.360318279266357,13.934311213493347,55.480211590383036,-121.83112259238933,-4.978522385707441,-21.831122592389338,-14.479319944154406,11.57229181073556,0.051408852811782424,0.013247629851819452,3.955602465950525,4804500.0,50.814385111269466
2016-10-07,14.225349426269531,13.479999542236328,36.599998474121094,15.65999984741211,57.08,23.98,0.0,14.350119895935059,13.930038499832154,48.070652029466096,-162.21941882721418,-15.876500909412007,-62.2194188272142,-29.194636043856743,11.2953676978389,0.0380871012963766,0.018215524140730882,1.2583056994301511,4794500.0,46.269725690441746
2016-10-10,14.321270942687988,13.380000114440918,36.56999969482422,15.5,15.2,19.95,0.58,14.341649169921874,13.925496697425842,51.00668975414764,-145.39107360361928,-28.940386998584156,-45.391073603619276,-43.14720500774109,10.907723633902446,0.03486764940975284,0.021545949194535275,2.288284488561332,4800600.0,51.95939234023589
2016-10-11,14.043094635009766,15.359999656677246,38.08000183105469,17.020000457763672,54.57,7.16,3.36,14.327996444702148,13.918900628089904,43.351713984113346,-187.6112688896468,-45.8052538305861,-87.6112688896468,-65.07392044016025,12.06864942514549,0.009757232083680734,0.019188205772364367,-0.2725003061192388,4791600.0,52.79961239416821
2016-10-12,13.995134353637695,15.90999984741211,39.04999923706055,17.229999542236328,59.38,6.0,0.35,14.31643648147583,13.91268074989319,42.17645646827742,-192.47772770982843,-61.12704961631107,-92.47772770982841,-75.16002340103165,13.185959578523281,-0.013853256723789897,0.012579913273133514,-2.7333362054966615,4786100.0,49.00586931339703
2016-10-13,13.947172164916992,16.690000534057617,37.220001220703125,17.649999618530273,50.64,20.45,0.3,14.301819038391113,13.905984148979186,40.97998990509451,-146.68632942249184,-71.94190639394931,-46.68632942249184,-75.59177534065584,15.007378500197836,-0.036019674613644526,0.0028599956957779055,-2.4815585965696108,4776600.0,43.71628530067644
2016-10-14,13.956767082214355,16.1200008392334,35.54999923706055,17.399999618530273,80.62,12.45,0.36,14.290063953399658,13.899335522651672,41.3385075302163,-145.5162171214842,-70.77063005320757,-45.516217121484196,-61.56009141793498,16.482656960722508,-0.0522106391063204,-0.008154131264641757,-1.4227514678748832,4779900.0,50.09227791373031
2016-10-17,13.870434761047363,16.209999084472656,34.880001068115234,17.579999923706055,115.14,141.07,0.0,14.273148765563965,13.89263431072235,39.04053987501225,-156.04455288940164,-62.189188856572365,-56.04455288940165,-49.41569981112605,18.15504982657782,-0.07118778347024346,-0.020760861705762097,-3.148017961847227,4773600.0,44.28436129756876
2016-10-18,14.062278747558594,15.279999732971191,36.369998931884766,16.969999313354492,45.55,7.03,0.0,14.259879722595215,13.88779263973236,46.197826293158855,-132.64893607123253,-51.90411997436695,-32.64893607123252,-44.73656869403962,19.046549269753594,-0.06994086593144822,-0.03059686255089932,-2.5913747062702885,4780700.0,45.088340188287304
2016-10-19,14.081466674804688,14.40999984741211,32.720001220703125,16.40999984741211,61.32,5.75,0.0,14.248138923645019,13.882715210914611,46.86974043001479,-130.3089440727956,-44.60658206099199,-30.308944072795615,-39.66747767781009,19.451041570182458,-0.06663622846767225,-0.03780473573425391,-1.8059983412977654,4788000.0,62.51601606683851
2016-10-20,14.11023998260498,13.75,32.47999954223633,15.630000114440918,48.77,5.12,0.0,14.242505283355714,13.879629673957824,47.9200822506516,-126.80000279124295,-38.107780227869036,-26.800002791242942,-29.919294311757184,19.61422898704989,-0.0609924312174801,-0.04244227483089914,-2.77594991124388,4796900.0,59.94109747614914
2016-10-21,14.100648880004883,13.34000015258789,32.5099983215332,15.369999885559082,34.08,12.78,0.37,14.23534460067749,13.88028699874878,47.58240752089722,-129.40399002798668,-32.808139206747576,-29.40399002798668,-28.83764563067524,19.765760159855365,-0.05664068450560045,-0.045281956765839404,-2.3904551588389555,4787000.0,52.35863320877454
2016-10-24,14.177387237548828,13.020000457763672,32.790000915527344,14.930000305175781,58.65,20.53,0.6,14.229527912139893,13.881659712791443,50.5828632996673,-119.5657356927407,-28.004505371029854,-19.565735692740702,-25.25657617065694,18.668953582277034,-0.046464140075345384,-0.0455183934277406,-0.9383294944279585,4794500.0,58.252999556448756
2016-10-25,14.062278747558594,13.460000038146973,33.93000030517578,15.880000114440918,114.51,22.55,1.76,14.219310836791992,13.882978119850158,46.30147581778596,-135.22645993690693,-27.386539006847993,-35.226459936906934,-28.0653952192116,18.18624610267717,-0.047144001730915264,-0.04584351508837553,-2.6560664222247343,4788900.0,50.125880260357256
2016-10-26,14.05268669128418,14.239999771118164,35.38999938964844,16.510000228881836,40.45,11.18,0.33,14.211381645202637,13.884675035476684,45.95243302029935,-139.0581996510358,-28.201812161143348,-39.05819965103581,-31.283465093561308,18.04163697838631,-0.04790458157149047,-0.046255728384998515,-2.786995647640722,4786200.0,40.84199579905814
2016-10-27,13.97594928741455,15.359999656677246,35.86000061035156,17.329999923706055,85.31,25.45,0.3,14.205351161956788,13.88845229625702,43.14994259953681,-149.86628412239804,-33.577502738740066,-49.86628412239804,-41.38364790344709,18.15592645211628,-0.0540760586034601,-0.04781979442869083,-1.7532092279885947,4774200.0,40.099232297008655
2016-10-28,13.89920711517334,16.190000534057617,37.7599983215332,18.229999542236328,74.06,43.9,0.0,14.194924564361573,13.891466779708862,40.490443607595886,-176.92722959521666,-42.650339151075194,-76.92722959521664,-55.28390445621699,18.645175019847166,-0.06441689271209938,-0.051139214085372545,-2.9471115322354913,4764800.0,32.90507172484693
2016-10-31,13.927987098693848,17.059999465942383,40.959999084472656,19.31999969482422,95.82,20.12,1.18,14.185073566436767,13.896662735939026,41.9357813064055,-171.78795067463892,-54.287124607916326,-71.78795067463892,-66.19382146408469,19.09947726131156,-0.06948875103247865,-0.05480912147479376,-0.8196735784216092,4773400.0,33.062566570864185
2016-11-01,13.745737075805664,18.559999465942383,40.08000183105469,20.65999984741211,44.68,13.8,0.0,14.172149868011475,13.901989908218384,35.97686049839319,-170.78554286836734,-64.88154454434766,-70.78554286836734,-73.16690771274112,20.564766844284115,-0.08720899796935377,-0.06128909677370577,-1.7820284645370776,4761200.0,31.107037657231974
2016-11-02,13.659403800964355,19.31999969482422,40.86000061035156,21.239999771118164,60.79,5.32,1.25,14.154829025268555,13.906127228736878,33.545170619536044,-178.34718693937123,-71.00031866809512,-78.34718693937124,-73.64022682745933,21.996585147249082,-0.10698553247453901,-0.07042838391387242,-2.0632739063513927,4741900.0,28.6526734535017
2016-11-03,13.66899585723877,22.079999923706055,41.4900016784668,22.360000610351562,63.05,34.08,0.29,14.141515026092529,13.909554371833801,34.07829865176652,-176.95703493209567,-74.05679648449296,-76.95703493209568,-75.36325491327824,23.326130714287984,-0.12049558171483454,-0.08044182347406484,-2.0618759579523527,4750800.0,31.73780702653261
2016-11-04,13.707366943359375,22.510000228881836,43.689998626708984,23.030000686645508,87.98,36.47,0.0,14.128205432891846,13.911372718811036,36.28048708080622,-171.3960122623072,-74.85674215066531,-71.39601226230722,-75.5667447112582,23.52603403531641,-0.12664626776282617,-0.0896827123318171,-1.1756503707146537,4755800.0,36.04941711488701
2016-11-07,13.927987098693848,18.709999084472656,44.20000076293945,19.65999984741211,74.75,34.13,0.0,14.1196897315979,13.91562096118927,47.20171898701197,-128.2684326171875,-69.93460874280008,-28.2684326171875,-58.87382660386362,22.811994680235994,-0.11242259039183367,-0.09423068794382042,-0.9549778615223437,4780700.0,43.96493769069981
2016-11-08,13.985542297363281,18.739999771118164,43.560001373291016,20.200000762939453,119.44,83.62,0.0,14.111943645477295,13.918972339630127,49.62731429137993,-120.59440612792969,-58.175618328087864,-20.594406127929688,-40.08628366914162,21.936639822024233,-0.0954062165988585,-0.09446579367482803,-0.6812101300004425,4785900.0,43.1043676347751
2016-11-09,13.82247257232666,14.380000114440918,41.25,17.149999618530273,246.03,203.15,0.0,14.101317653656006,13.922503471374512,43.52603221210721,-63.543308159363484,-34.3651641914997,36.45669184063651,-4.135382301493711,24.549414038113248,-0.09399546059191088,-0.0943717270582446,-2.0394225089940266,4673000.0,21.38297668367771
2016-11-10,13.812881469726562,14.739999771118164,42.439998626708984,19.06999969482422,272.71,221.84,0.0,14.091835060119628,13.925418004989623,43.1897061965496,-64.11420701994994,-8.990768802127784,35.88579298005004,17.249359564252135,26.18450495422216,-0.09258409628571407,-0.09401420090373849,-2.040809701221502,4643900.0,30.985481002005354
2016-11-11,14.139019012451172,14.170000076293945,45.310001373291016,18.950000762939453,140.42,60.43,0.0,14.089256687164307,13.928115200996398,55.71943065681827,-40.826805421244714,18.984179020857354,59.17319457875529,43.838559799813794,26.96586304133774,-0.06440656703888692,-0.08809267413076818,-0.27062973208517027,4684500.0,38.85748577155646
2016-11-14,14.273308753967285,14.479999542236328,50.16999816894531,19.700000762939453,263.29,154.75,0.0,14.08802894592285,13.931294312477112,59.66428499425183,-36.328822320774904,37.9993248144697,63.67117767922509,52.91005507934332,27.08552613822609,-0.030883605291069927,-0.07665086036282853,1.5006814343324626,4698400.0,42.46992357974665
2016-11-15,14.417192459106445,13.369999885559082,49.43000030517578,17.600000381469727,161.83,28.32,0.42,14.088343563079833,13.93770426273346,63.424098258428685,-33.670734979102996,53.26883132403865,66.329265020897,63.05787909295898,26.584487267475463,0.0072106757508425545,-0.05987855314009431,2.593851096447919,4716900.0,46.30546906431584
2016-11-16,14.398009300231934,13.720000267028809,50.09000015258789,17.299999237060547,135.29,40.1,0.0,14.088274517059325,13.943828759193421,62.586472194628996,-35.081458381755326,60.31364298169698,64.91854161824467,64.97299477278877,26.078409517242257,0.03544416901305247,-0.04081400870946495,3.019902291699439,4710000.0,49.32904373327072
2016-11-17,14.340455055236816,13.350000381469727,47.369998931884766,16.020000457763672,111.0,59.36,0.0,14.087054386138917,13.948717756271362,60.02511129186002,-38.56223242699728,64.08646620104298,61.43776757300273,64.22852473738132,25.56494473160645,0.05256928328995336,-0.022137350309581288,3.1746266992581207,4705300.0,50.062005683354286
2016-11-18,14.330862045288086,12.850000381469727,46.560001373291016,15.510000228881836,176.29,34.71,0.0,14.094607582092285,13.955359449386597,59.58738078326646,-39.08359162010594,63.87525290018343,60.91640837989406,62.42423919038034,25.182073489556664,0.06462206110882462,-0.004785468025900103,2.8925568622333087,4698300.0,50.28808276698926
2016-11-21,14.359639167785645,12.420000076293945,45.709999084472656,14.739999771118164,94.21,19.03,0.0,14.099493598937988,13.964372143745422,60.517535620735295,-37.51961770102313,62.75476111501754,62.48038229897688,61.61151941729107,24.9243452639325,0.07562429782018043,0.011296485143316003,4.466127124317909,4714500.0,49.5424988424238
2016-11-22,14.618631362915039,12.40999984741211,46.689998626708984,14.279999732971191,102.35,7.26,0.0,14.115663394927978,13.974774580001831,67.71884283852368,-30.60928521865688,62.7660868092475,69.39071478134312,64.2625018200712,23.566663022693422,0.10404281453802966,0.029845751022258733,7.0224702038822695,4722400.0,54.06685532877849
2016-11-23,14.791293144226074,12.430000305175781,47.540000915527344,14.260000228881836,84.27,5.67,0.0,14.137193927764892,13.987698798179627,71.45656904267037,-28.448276978086636,64.56054264603547,71.55172302191336,67.8076067007443,22.17351789347801,0.1388959504809506,0.05165579091399711,8.210532058892706,4735900.0,54.89740854181662
2016-11-25,14.868032455444336,12.34000015258789,53.459999084472656,14.390000343322754,90.3,40.87,0.0,14.156634998321532,14.002238726615905,72.95537600531084,-28.223717917225212,67.65878282760853,71.77628208277478,70.90623996201026,21.245559752635295,0.17074133309203532,0.07547289934960474,8.467457804850365,4746300.0,55.786247720360016
2016-11-28,14.810476303100586,13.149999618530273,52.560001373291016,15.119999885559082,96.79,10.59,0.0,14.174734210968017,14.015827479362487,69.98702273423832,-30.7153257911883,69.86157992241806,69.2846742088117,70.87089310449979,20.383884336138486,0.1891542750295141,0.09820917448558661,6.336085739837438,4741400.0,52.83188180320026
2016-11-29,14.657000541687012,12.899999618530273,55.09000015258789,14.9399995803833,56.24,15.54,0.0,14.186902713775634,14.026279582977295,62.66522668018703,-37.35929693986197,69.89256206125042,62.64070306013803,67.90055311724136,18.974683408922175,0.1891816841836711,0.11640367642520351,4.8010883671655735,4735500.0,50.86764065457767
2016-11-30,14.561075210571289,13.329999923706055,44.25,15.130000114440918,63.67,16.72,0.0,14.19810640335083,14.034451422691346,58.54281017729407,-73.76346973074844,63.83069402260264,26.236530269251563,52.72063584606695,18.07186300593127,0.17939507879739658,0.1290019568996421,5.343491436715531,4726100.0,76.86731958996205
2016-12-01,14.186979293823242,14.069999694824219,40.45000076293945,17.18000030517578,167.88,36.3,0.0,14.200216655731202,14.040942339897155,45.86964772075962,-124.58134168525736,47.35105094822847,-24.58134168525736,21.43196388137726,18.529043848860038,0.13984071279922006,0.1311697080795577,2.7083257386707027,4720200.0,70.23760108703264
2016-12-02,14.234943389892578,14.119999885559082,35.5099983215332,16.989999771118164,144.2,6.31,0.0,14.197147159576415,14.048336462974548,47.44065908534362,-135.26905640527312,20.982659040116975,-35.26905640527311,-11.20462260709312,18.982262515130248,0.11108339425006264,0.12715244531365869,0.6784372901467384,4728700.0,57.06042805456196
2016-12-05,14.513116836547852,12.140000343322754,37.0,15.869999885559082,113.93,19.3,0.0,14.20136775970459,14.055936832427978,55.50602020412344,-136.06522094936895,-7.2481772463386624,-36.065220949368964,-31.97187301329996,18.246969540098075,0.10947729831937636,0.12361741591480221,1.6801155689560199,4739000.0,55.953080749620845
2016-12-06,14.570670127868652,11.789999961853027,37.11000061035156,15.260000228881836,158.64,7.18,0.0,14.209617099761964,14.064914817810058,56.97702314234407,-128.28775676689258,-25.46128010919054,-28.287756766892585,-33.20734470717837,17.206368009094206,0.11156250225888087,0.12120643318361794,1.0645461604090967,4743300.0,50.61875011237239
2016-12-07,14.887214660644531,12.220000267028809,36.04999923706055,15.199999809265137,162.0,26.92,0.0,14.220935974121094,14.073817043304443,64.02225868311659,-86.42848951259997,-27.368791154477496,13.57151048740003,-16.927155742953985,16.883999057042352,0.13717625722199323,0.124400397991293,3.3977291597159676,4750700.0,50.91978509626999
2016-12-08,14.954362869262695,12.640000343322754,35.029998779296875,14.819999694824219,125.48,21.6,0.0,14.231295642852784,14.08205991268158,65.31962651005563,-79.72523109951916,-16.093886525489975,20.27476890048083,1.8528408736626123,16.79561086126947,0.1610373040233526,0.13172777919770493,4.280950720609766,4756300.0,55.33847258158335
2016-12-09,14.992730140686035,11.75,35.209999084472656,14.270000457763672,97.26,31.14,0.0,14.244341144561767,14.090162925720215,66.07244954759508,-76.09771621877924,1.391735395691838,23.902283781220767,19.249521056367062,16.80615836154714,0.1809573104453861,0.14157368544724117,4.618480683899739,4768100.0,62.873538294724376
2016-12-12,14.829663276672363,12.640000343322754,30.299999237060547,13.869999885559082,99.45,46.62,0.0,14.250672073364258,14.09678722858429,60.100993074633166,-94.41982870301415,12.5627010854195,5.580171296985855,16.585741326229,16.770109260075902,0.18149377862742355,0.14955770408327765,3.273230638978508,4760800.0,67.56409979724914
2016-12-13,14.954362869262695,12.720000267028809,31.350000381469727,14.329999923706055,336.71,28.98,0.42,14.260839862823486,14.104271922111511,62.86492988545553,-80.4086439292224,17.397733144085716,19.591356070777607,16.357937049661263,16.874706680496452,0.18979332913477265,0.15760482909357665,2.296600126324755,4770100.0,68.02647585644995
2016-12-14,14.800883293151855,13.1899995803833,33.970001220703125,14.529999732971191,53.87,5.44,0.0,14.270623970031739,14.109851989746094,57.57811943611853,-97.65353346913365,14.038781002922184,2.346466530866354,9.172664632876458,16.766883790854177,0.18188955404040996,0.16246177408294332,0.06483644690338242,4761200.0,58.527902025357506
2016-12-15,14.973546028137207,12.789999961853027,33.58000183105469,14.210000038146973,232.94,372.23,0.31,14.281175422668458,14.1159636592865,61.50069158539838,-78.73117278904719,13.310939428912107,21.268827210952793,14.40221660419877,16.85800254836224,0.1873979876941938,0.16744901680519342,0.7096673551733712,4776400.0,60.33351481374461
