,ICLN_Adj_close,VIX,OVX,VXN,EPU,EMU,EMV_IDT,MA50,MA200,RSI,WAD,StoSLOWD,StoFASTK,StoFASTD,ADX,MACD,MACD Signal,PriceRateOfChange,onBalanceVolume,MFI
2014-10-27,8.25930404663086,16.040000915527344,32.439998626708984,17.940000534057617,68.48,33.76,3.95,9.166912670135497,9.168493528366088,35.65980920769514,-216.0696029663086,-83.77186081152975,-116.0696029663086,-95.16090592190544,52.53269702690706,-0.23075726800517415,-0.27860621939027,-3.2163802814383025,-2464600.0,21.71742927598965
2014-10-28,8.517147064208984,14.390000343322754,30.110000610351562,16.600000381469727,72.16,9.0,3.17,9.14079559326172,9.167361855506897,46.16194295538858,-197.0809371846723,-93.39846411786732,-97.08093718467231,-102.80874277412204,50.260374347681044,-0.20362527143673326,-0.26361002979956266,-1.2536133430986474,-2022000.0,62.42334970039827
2014-10-29,8.458928108215332,15.149999618530273,28.93000030517578,16.780000686645508,57.53,21.58,6.75,9.112516059875489,9.165526666641234,44.399687610770144,-205.61232189343158,-101.4079786813884,-105.61232189343158,-106.254287348137,47.93395029545327,-0.18469174045597647,-0.24782637193084542,1.2948749515214075,-2050100.0,64.77737281198735
2014-10-30,8.550418853759766,14.520000457763672,30.450000762939453,16.610000610351562,37.38,24.41,0.0,9.085900001525879,9.163695249557495,47.77388083156536,-195.55839212579278,-102.82674906340827,-95.55839212579279,-99.41721706796507,45.7736993898132,-0.16045462120590237,-0.23035202178585681,4.471548931107661,-2039200.0,67.88952084451743
2014-10-31,8.691815376281738,14.029999732971191,30.520000457763672,15.8100004196167,103.08,7.5,0.88,9.063109970092773,9.162282133102417,52.56500895865529,-170.01776218479458,-98.68922105025842,-70.01776218479458,-90.3961587346725,42.842317419534034,-0.12835738784633222,-0.2099530949979519,7.289531781685676,-1981600.0,71.0380308272135
2014-11-03,8.675179481506348,14.729999542236328,31.84000015258789,16.420000076293945,64.42,24.16,2.83,9.040652656555176,9.16070333957672,51.961032623579484,-171.61736751033223,-89.6259610254259,-71.61736751033223,-79.06450727363938,40.12031987570338,-0.10307430046298016,-0.18857733609095756,7.3045315790752685,-2012300.0,74.03279137403764
2014-11-04,8.575368881225586,14.890000343322754,33.130001068115234,16.579999923706055,58.5,9.03,0.53,9.01403652191162,9.158707990646363,48.37003769544235,-214.16260361724287,-84.90885903747845,-114.16260361724287,-85.26591110412274,38.198014746666594,-0.09005307703160526,-0.1688724842790871,5.527085253841557,-2017400.0,78.5652574579348
2014-11-05,8.492195129394531,14.170000076293945,31.389999389648438,16.34000015258789,72.12,7.01,1.23,8.986422328948974,9.156173033714294,45.54531979329339,-277.1556060599955,-95.10298136898417,-177.1556060599955,-120.97852572918971,36.79857456943895,-0.08545996107580756,-0.1521899796384312,4.825470835209966,-2024700.0,77.49224749081674
2014-11-06,8.409019470214844,13.670000076293945,30.34000015258789,15.680000305175781,56.66,6.2,0.36,8.956811923980712,9.154047064781189,42.85038636659479,-288.87048700518073,-122.10244524248412,-188.87048700518073,-160.06289889413924,35.9390087233251,-0.08752255858259872,-0.1392564954272647,1.6080408843055283,-2050400.0,74.44111214984338
2014-11-07,8.492195129394531,13.119999885559082,29.469999313354492,14.710000038146973,26.93,7.84,0.46,8.930694923400878,9.154151644706726,46.27391647557007,-364.40834217836886,-163.72874545705918,-264.40834217836886,-210.1448117478479,35.01073103705751,-0.08150605038603587,-0.12770640641901893,1.9980115185308955,-2041100.0,87.47227506571636
2014-11-10,8.450607299804688,12.670000076293945,30.719999313354492,14.300000190734863,45.75,11.99,6.34,8.903746166229247,9.15437822818756,44.827930016465054,-372.10979264646403,-204.00130597288617,-272.10979264646403,-241.79620727667074,34.14875889980904,-0.07918096569348876,-0.11800131827391289,-0.3921430208603027,-2060000.0,84.38853618835495
2014-11-11,8.442288398742676,12.920000076293945,30.790000915527344,14.319999694824219,36.64,19.17,1.69,8.876631031036377,9.153573393821716,44.528188169677115,-373.6503299889974,-240.6657246541541,-273.6503299889974,-270.05615493794295,33.348356200935456,-0.07712058699409319,-0.10982517201794895,0.5945984889186962,-2070800.0,82.95343772188247
2014-11-12,8.367433547973633,13.020000457763672,30.709999084472656,14.329999923706055,49.99,7.68,0.45,8.846355266571045,9.15288920879364,41.818579090271406,-387.5123403699197,-263.2032832943581,-287.5123403699197,-277.7574876684599,32.97928561669747,-0.0805987902169516,-0.10397989565774948,-0.788937974895243,-2081100.0,86.03972904593344
2014-11-13,8.35079574584961,13.789999961853027,33.119998931884766,14.550000190734863,40.12,12.34,0.73,8.81508134841919,9.151544423103333,41.218205766744795,-390.59341505498634,-277.24411258145693,-290.5934150549864,-283.91869513796735,32.86102759674116,-0.08373260555852191,-0.09993043763790396,-1.3752699202617347,-2130900.0,80.07311090758809
2014-11-14,8.392387390136719,13.3100004196167,32.9900016784668,15.15999984741211,29.81,15.58,0.0,8.783641147613526,9.150820026397705,43.4055676580184,-449.48097316236306,-290.2905863340613,-349.48097316236306,-309.1955761957559,32.7512165782103,-0.08191580429543954,-0.09632751096941108,1.61131425546861,-2087900.0,83.08783989455281
2014-11-17,8.367433547973633,13.989999771118164,34.38999938964844,15.529999732971191,151.19,11.98,0.0,8.75186819076538,9.151084418296813,42.38645793255246,-454.9057210088215,-308.2581025808157,-354.9057210088215,-331.66003640872316,32.649249203860215,-0.08154949095081498,-0.09337190696569186,-1.7577894934382665,-2096200.0,57.27602031906598
2014-11-18,8.425657272338867,13.859999656677246,33.16999816894531,15.380000114440918,56.8,9.24,0.55,8.727248344421387,9.151557450294495,45.596073326341354,-442.24839067472453,-329.91132473992747,-342.24839067472453,-348.87836161530254,31.80035039306355,-0.07568852680323346,-0.08983523093320019,-0.3933221260522646,-2081600.0,55.35580136998034
2014-11-19,8.442288398742676,13.960000038146973,33.13999938964844,15.710000038146973,48.87,7.49,0.44,8.701464004516602,9.152196116447449,46.51268540838496,-438.6329287128508,-341.93358160760835,-338.6329287128508,-345.26234679879843,30.919727943418327,-0.06890735646960344,-0.08564965604048083,-1.2646217321803266,-2071300.0,55.25579900691291
2014-11-20,8.492195129394531,13.579999923706055,33.63999938964844,14.869999885559082,51.4,6.34,1.13,8.676844158172607,9.152341947555541,49.274556010718236,-427.7836403404203,-343.4541205522555,-327.7836403404203,-336.2216532426647,29.636798058491614,-0.05882804101125849,-0.08028533303463636,-2.296646192370022,-2042700.0,50.274345279524326
2014-11-21,8.608640670776367,12.899999618530273,34.91999816894531,14.710000038146973,58.61,8.0,0.0,8.655218563079835,9.151997685432434,55.100216932630474,-447.84016403213883,-339.8565259122001,-347.84016403213883,-338.0855776951361,27.80250974774026,-0.04097163339364762,-0.07242259310643862,-0.7670021222249912,-2024800.0,47.7283659488356
2014-11-24,8.650228500366211,12.619999885559082,36.279998779296875,14.25,78.87,36.39,0.0,8.638583545684815,9.151490182876588,56.99963080429449,-375.463700024523,-330.4454663567206,-275.46370002452306,-317.0291681323602,26.765196133217216,-0.02319710958472143,-0.06257749640209517,0.8729609207193123,-2015900.0,50.48067818648215
2014-11-25,8.675179481506348,12.25,37.4900016784668,14.119999885559082,60.87,18.63,1.1,8.622613887786866,9.150983715057373,58.143674258018294,-370.37166067862717,-317.66886246864215,-270.37166067862717,-297.8918415784292,25.80197634830296,-0.007016454434529251,-0.05146528800858199,2.1547356051492716,-2008000.0,53.41034550506999
2014-11-26,8.76667308807373,12.069999694824219,36.02000045776367,13.640000343322754,27.16,7.82,0.0,8.607975063323975,9.150769748687743,62.12320083891021,-324.24117894912064,-290.53772986496,-224.2411789491206,-256.6921798840898,25.360064938232615,0.013039291912843254,-0.03856437202429694,4.253214291222807,-1989600.0,62.172846778899284
2014-11-28,8.508828163146973,13.329999923706055,36.439998626708984,14.739999771118164,38.11,9.85,0.0,8.588345680236817,9.14918406009674,48.21166791298967,-371.12205813249824,-269.94299579420044,-271.12205813249824,-255.24496592008154,24.07958418757115,0.008035061656224585,-0.029244485288192634,0.19586259499464465,-2003300.0,57.533623338347006
2014-12-01,8.250986099243164,14.15999984741211,37.4900016784668,16.56999969482422,37.22,12.07,0.0,8.565555648803711,9.146102952957154,38.844113184113496,-359.2207590945463,-254.48838150985333,-259.22075909454634,-251.5279987253879,24.378381855989264,-0.016545796909307242,-0.026704747612415557,-2.3622113000817957,-2025500.0,56.91341238717544
2014-12-02,8.325843811035156,12.850000381469727,38.56999969482422,15.65999984741211,68.69,9.35,0.0,8.54609260559082,9.143066186904907,42.34652366620483,-347.5242479015451,-255.35399545166652,-247.5242479015451,-259.28902170952944,24.655836833806088,-0.02964419288568365,-0.027292636667069176,-1.3793012298047302,-2010400.0,61.57944908690737
2014-12-03,8.367433547973633,12.5,36.15999984741211,15.079999923706055,76.65,7.59,0.0,8.528625850677491,9.140608549118042,44.256624730598595,-341.0258549909177,-253.35799147686245,-241.02585499091774,-249.25695399566925,24.4729634861279,-0.03625094356284464,-0.02908429804622427,0.0,-1975000.0,68.29570531569053
2014-12-04,8.35079574584961,12.380000114440918,35.38999938964844,14.979999542236328,49.34,12.95,0.38,8.508497409820556,9.138067722320557,43.63382474295916,-343.6255101782327,-250.86817113181027,-243.62551017823267,-244.05853769023133,24.303152520426725,-0.042341288638173324,-0.03173569616461408,0.0,-2155800.0,47.420251140176475
2014-12-05,8.375748634338379,11.890000343322754,34.20000076293945,14.369999885559082,63.16,15.79,0.0,8.49252779006958,9.13536295413971,44.88649817582582,-339.7266234433883,-244.92494040780457,-239.72662344338826,-241.4593295375124,23.832878992901318,-0.04463986089879235,-0.03431652911144974,-0.1982601019811736,-2123400.0,46.08952636520188
2014-12-08,8.234352111816406,14.210000038146973,39.68000030517578,16.030000686645508,53.77,24.09,0.0,8.471900329589843,9.13087890625,39.526004345688975,-356.253236987859,-244.01766358807905,-256.253236987859,-246.53512353649276,24.139356326828644,-0.05721151491215437,-0.038895526271590666,-1.5904689937986438,-2133800.0,45.8701922036981
2014-12-09,8.20939826965332,15.350000381469727,38.529998779296875,16.43000030517578,58.26,8.98,0.53,8.454100761413574,9.126600031852723,38.64878480531429,-275.3648083115484,-237.25866977386795,-175.36480831154844,-223.78155624759802,25.212865088804957,-0.06839973820159173,-0.04479636865759088,-2.566672197734854,-2170200.0,40.34988525092635
2014-12-10,8.2177152633667,18.530000686645508,42.209999084472656,19.469999313354492,39.55,14.79,0.0,8.437632026672363,9.122280244827271,39.133644755294114,-274.38633890204085,-224.10604706152455,-174.38633890204088,-202.0014614004822,25.0475231199801,-0.07572249212698878,-0.05098159335147046,-2.660097887788604,-2137000.0,43.23955544451028
2014-12-11,8.2177152633667,20.079999923706055,44.95000076293945,20.399999618530273,36.88,6.44,0.0,8.425821151733398,9.117011880874633,39.133644755294114,-274.38633890204085,-200.16517100665237,-174.38633890204088,-174.7124953718762,24.893991291785586,-0.08059675811267653,-0.056904626303711674,-3.2321427127570246,-2137000.0,41.15195927938184
2014-12-12,8.084634780883789,21.079999923706055,49.77000045776367,22.510000228881836,42.58,31.89,0.47,8.412679386138915,9.111366801261902,34.128388819931345,-290.0428592265144,-185.43971192751908,-190.0428592265144,-179.60517901019816,25.40899330377952,-0.09411325276548155,-0.06434635159606565,-6.086975980672693,-2337700.0,26.503659554401825
2014-12-15,8.009779930114746,20.420000076293945,57.54999923706055,22.079999923706055,32.39,12.13,0.71,8.395878028869628,9.105471186637878,31.674389125312764,-270.2360444046742,-177.51314063105033,-170.2360444046742,-178.22174751107593,26.28111295721772,-0.10960191042927825,-0.07339746336270817,-7.403834132524379,-2384700.0,23.652801843639203
2014-12-16,8.00146198272705,23.56999969482422,55.77000045776367,24.059999465942383,56.01,9.14,0.54,8.383900756835937,9.097801780700683,31.404163301863058,-242.71788048192334,-175.16417374188163,-142.71788048192334,-167.66559470437008,27.44933537970936,-0.12115141396968454,-0.08294825348410344,-7.766035275875504,-2416000.0,21.69226362228086
2014-12-17,7.9681901931762695,19.440000534057617,56.75,20.860000610351562,99.63,45.86,1.35,8.372588901519775,9.090295968055726,30.290955481739022,-261.89454397146284,-168.056721722711,-161.8945439714628,-158.28282295268625,28.56612765492131,-0.1314736872607245,-0.09265334023942765,-9.108163232226884,-2464500.0,18.143911107476367
2014-12-18,8.167813301086426,16.809999465942383,57.45000076293945,17.229999542236328,105.88,85.59,0.39,8.36343967437744,9.083045892715454,43.281639662538055,-306.59152511812886,-165.4499113936316,-206.59152511812889,-170.40131652383778,28.130988084642613,-0.1221383122878148,-0.09855033464910508,-4.00777704663885,-2424700.0,22.82973185702208
2014-12-19,8.122077941894531,16.489999771118164,54.84000015258789,16.889999389648438,42.7,15.75,0.94,8.35886531829834,9.075773358345032,41.379032231259785,-313.7376711583709,-174.25290651972614,-213.73767115837094,-194.07458008265368,28.502550329561256,-0.11708078719001236,-0.10225642515728653,-1.5623363777143795,-2465800.0,22.300442061081686
2014-12-22,8.164423942565918,15.25,54.81999969482422,16.559999465942383,81.46,12.53,0.74,8.358464851379395,9.069207463264465,43.84060616483432,-307.12111210286565,-191.2086664665378,-207.12111210286562,-209.15010279312128,28.712691475268024,-0.10840605622290589,-0.1034863513704104,-1.9387808867527778,-2433100.0,23.969264396354628
2014-12-23,8.198298454284668,14.800000190734863,53.970001220703125,16.809999465942383,41.44,9.82,5.8,8.360405406951905,9.062893424034119,45.80123165674934,-301.8282224861382,-203.59567270830004,-201.8282224861382,-207.5623352491244,28.367973677577417,-0.09767197767882863,-0.10232347663209404,-2.021349709193987,-2381400.0,25.390605447995497
2014-12-24,8.215238571166992,14.369999885559082,54.880001068115234,16.469999313354492,26.5,17.29,0.51,8.363017482757568,9.056952795982362,46.801461881227915,-299.18133064317846,-206.4742199287689,-199.18133064317846,-202.71022174406025,28.04787857972185,-0.0867976677556328,-0.0992183148568018,-1.6232845205199742,-2367600.0,34.483503423486745
2014-12-26,8.257586479187012,14.5,54.68000030517578,16.270000457763672,58.01,10.8,2.55,8.365644702911377,9.052131242752075,49.31944138935834,-316.21261224482964,-205.33775959485567,-216.21261224482967,-205.7407217913816,26.70933285509071,-0.07391058136115447,-0.09415676815767234,-1.4107652976467433,-2358100.0,31.906629111445913
2014-12-29,8.232176780700684,15.0600004196167,53.630001068115234,16.799999237060547,108.66,12.87,0.0,8.368262825012208,9.047760047912597,47.855784873039966,-320.67044901278086,-206.8241358341239,-220.6704490127809,-212.02146396692913,25.567416869966173,-0.06499855991867953,-0.08832512650987377,-0.026417756809316018,-2733800.0,19.893536132292628
2014-12-30,8.198298454284668,15.920000076293945,51.16999816894531,16.969999313354492,50.14,30.1,1.19,8.366710014343262,9.0426420545578,45.89991471689102,-326.61400828859155,-212.9759585356816,-226.61400828859155,-221.16568984873348,24.861075980434844,-0.05997802716452938,-0.08265570664080489,-0.13520863532329175,-2766900.0,19.96721278978756
2014-12-31,8.198298454284668,19.200000762939453,50.2400016784668,19.639999389648438,127.2,101.77,12.55,8.364159107208252,9.037276606559754,45.89991471689102,-334.8547034333997,-220.1889580201956,-234.85470343339975,-227.37972024492353,24.205188011584323,-0.055361051050427434,-0.0771967755227294,-0.23627989605077282,-2766900.0,16.353344325880368
2015-01-02,8.257586479187012,17.790000915527344,54.25,19.200000762939453,93.14,20.38,0.6,8.359633312225341,9.031836414337159,50.04381453260186,-408.10288223807964,-235.02309158233803,-308.10288223807964,-256.52386465335644,22.83697986019633,-0.046383337851438,-0.07103408798847112,0.48518614411054983,-2714700.0,19.584795073261592
2015-01-05,8.079731941223145,19.920000076293945,57.66999816894531,20.719999313354492,90.66,12.53,0.0,8.35338020324707,9.025713152885437,40.116771148518495,-456.47961579091515,-261.23866179524833,-356.47961579091515,-299.81240048746434,22.466040513262552,-0.05300875831257912,-0.06742902205329272,-0.06064392262019602,-2749200.0,23.423913928759667
2015-01-06,8.06279182434082,21.1200008392334,56.45000076293945,21.850000381469727,85.46,9.34,1.1,8.345956592559814,9.020123834609985,39.31678287081235,-438.3435368769713,-296.88164781426985,-338.3435368769713,-334.3086783019882,22.218817974133707,-0.05894687474069471,-0.06573259259077312,0.6618395847152181,-2767300.0,24.245000582986208
2015-01-07,8.139016151428223,19.309999465942383,53.25,20.15999984741211,57.14,14.97,0.0,8.339392051696777,9.014998135566712,44.66399411083506,-419.7522306683166,-324.1042910782846,-319.7522306683166,-338.1917944454005,21.768225043316146,-0.05684691280428922,-0.06395545663347633,1.7191129445857989,-2545600.0,41.40467964142399
2015-01-08,8.333810806274414,17.010000228881836,50.959999084472656,18.149999618530273,59.56,26.03,0.38,8.34088218688965,9.011300082206725,55.4642818096126,-372.2413215604909,-327.53761192754945,-272.2413215604909,-310.112363035259,20.267850865401293,-0.039014640669183365,-0.05896729344061774,4.588502586337007,-2483700.0,46.88551722535325
2015-01-09,8.308403015136719,17.549999237060547,50.06999969482422,18.399999618530273,44.45,7.76,0.91,8.336707305908202,9.007763681411744,53.984256314067316,-378.43834609551635,-312.8160411962558,-278.43834609551635,-290.1439661081074,18.935125777787796,-0.026625708338769982,-0.052498976420248186,1.7212650297919074,-2499400.0,45.608166296275684
2015-01-12,8.164423942565918,19.600000381469727,53.130001068115234,19.8700008392334,99.54,11.86,2.79,8.330817222595215,9.002847499847412,46.42431458681315,-413.55520613329116,-296.1115401354886,-313.55520613329116,-288.07829126309895,18.546461840695308,-0.02810136306174371,-0.04761945374854729,0.5213690508060864,-2529200.0,46.108211977263466
2015-01-13,8.189831733703613,20.559999465942383,53.779998779296875,20.709999084472656,68.71,8.98,0.0,8.323605480194091,8.99772840499878,47.813193140775546,-407.35818159826573,-292.6687228822991,-307.35818159826573,-299.78391127569057,18.05122683837808,-0.02691042700680235,-0.043477648400198306,0.3112012717177759,-2497100.0,46.08756578493573
2015-01-14,8.206770896911621,21.479999542236328,53.16999816894531,21.40999984741211,82.58,7.2,1.27,8.31390459060669,8.99257028579712,48.76677494639127,-403.2266768391965,-298.63629690968014,-303.2266768391965,-308.04668819025056,17.755957369401486,-0.024319413636543885,-0.039646001447467424,0.10334391549902122,-2480400.0,42.38631391539797
2015-01-15,8.09666919708252,22.389999389648438,57.77000045776367,22.719999313354492,88.27,12.79,0.38,8.302334384918213,8.986737937927247,43.23663780891467,-430.08075996241126,-307.1286018664107,-330.08075996241126,-313.5552061332906,17.48177857678036,-0.030795314673147445,-0.03787586409260343,-1.4432858286138606,-2502200.0,40.61615523533264
2015-01-16,8.164423942565918,20.950000762939453,56.439998626708984,21.219999313354492,50.91,15.58,0.0,8.294115486145019,8.98079068660736,47.204351889136895,-413.55520613329116,-312.40759176728017,-313.55520613329116,-315.6208809782991,17.632390525604727,-0.03011314559291378,-0.0363233203926655,-1.1282054006446884,-2480800.0,39.153546145526725
2015-01-20,8.122077941894531,19.889999389648438,57.9900016784668,20.690000534057617,74.06,18.38,8.68,8.286713142395019,8.975415325164795,45.08332786009305,-423.8835028238075,-317.22752558380876,-323.8835028238075,-322.50648963983616,17.772244478084495,-0.03261354143155337,-0.035581364600443074,-1.3374207301313668,-2521800.0,59.838842531484524
2015-01-21,8.223708152770996,18.850000381469727,55.09000015258789,20.020000457763672,43.82,57.01,0.42,8.283006916046142,8.970795564651489,50.797411707282066,-399.09563728728403,-316.76849534430977,-299.09563728728403,-312.1781154147937,17.061247306324116,-0.02609362344112398,-0.033683816368579256,0.3099386857897013,-2490900.0,64.88991060504374
2015-01-22,8.257586479187012,16.399999618530273,56.400001525878906,17.079999923706055,85.21,30.68,0.36,8.278314743041992,8.966881351470947,52.56910099043258,-390.83262776914563,-313.0961758937918,-290.83262776914563,-304.60392262674515,15.940480668030434,-0.017985517797873385,-0.030544156654438083,0.7231747567247648,-2416500.0,72.87156629098243
2015-01-23,8.291462898254395,16.65999984741211,57.619998931884766,17.059999465942383,82.9,15.4,0.0,8.275131855010986,8.963342733383179,54.33961516575824,-382.57008345816394,-302.5382736265788,-282.57008345816394,-290.8327828381973,14.856149990472773,-0.008725657806499143,-0.026180456884850295,0.4102460101721883,-2403300.0,71.18784798308872
2015-01-26,8.57094955444336,15.520000457763672,56.650001525878906,16.969999313354492,54.5,11.86,0.0,8.277705078125,8.960252966880798,65.71154621195441,-231.20151563029324,-276.76826036138107,-131.20151563029324,-234.86807561920037,15.645860496912315,0.020923887783657946,-0.016759587951148645,6.079627601430704,-2387600.0,75.92566152258956
2015-01-27,8.613300323486328,17.219999313354492,54.22999954223633,19.219999313354492,55.58,45.21,0.0,8.282622413635254,8.95881844997406,67.05068605951642,-215.77029844860337,-234.0716081010281,-115.77029844860338,-176.51396584568627,16.779692674974008,0.04729354880747927,-0.00394896059942306,6.8277652597152905,-2326100.0,80.32505842136958
2015-01-28,8.443912506103516,20.440000534057617,55.18000030517578,21.389999389648438,77.51,14.93,0.0,8.284484748840333,8.95690818309784,57.395485109114865,-238.66055112082543,-179.975387732709,-138.66055112082543,-128.5441217332401,17.425571927605443,0.053902163336260855,0.007621264187713724,3.7461082396524015,-2345900.0,67.36111205655264
2015-01-29,8.503194808959961,18.760000228881836,54.689998626708984,19.479999542236328,32.14,6.4,0.76,8.286700897216797,8.955706748962402,59.58873498671985,-230.64942663535865,-144.47272654906286,-130.64942663535865,-128.3600920682619,18.02531694790606,0.06319465570677352,0.018735942491525683,2.032491577058848,-2336900.0,63.09744435552093
2015-01-30,8.452383041381836,20.969999313354492,58.619998931884766,21.59000015258789,65.15,115.71,0.0,8.28839988708496,8.95445746421814,56.885653362138925,-237.51588383727733,-130.8376114442185,-137.51588383727733,-135.6086205311532,17.836865571118544,0.0657015710540012,0.028129068204020787,1.7329446583513874,-2377800.0,55.61288925300397
2015-02-02,8.638704299926758,19.43000030517578,57.84000015258789,20.790000915527344,79.45,12.27,0.72,8.292660827636718,8.95319122314453,63.43558047399536,-212.337327597539,-130.26764176315774,-112.337327597539,-126.83421269005775,18.577848411709773,0.08178017696718953,0.03885928995665454,5.809109873485863,-2361700.0,61.3259500199264
2015-02-03,8.884316444396973,17.329999923706055,59.68000030517578,18.809999465942383,65.6,9.06,0.53,8.301501388549804,8.952905573844909,69.92237706607894,-156.86252179331558,-121.56047032130711,-56.86252179331557,-102.23857774271005,20.333549402017585,0.11303839908520708,0.053695111782365045,8.479841018410017,-2331300.0,61.38180454875172
2015-02-04,8.841970443725586,18.329999923706055,62.72999954223633,19.15999984741211,67.26,7.33,0.86,8.308496894836425,8.952531914710999,67.69260698862072,-158.69439274993405,-101.67917927101014,-58.694392749934046,-75.9647473802623,22.085645940114578,0.13286224372143352,0.06952853817017873,7.739944916130215,-2349100.0,65.54716774966882
2015-02-05,8.918192863464355,16.850000381469727,63.13999938964844,18.18000030517578,115.17,12.86,1.13,8.314687938690186,8.951302099227906,69.57344623841362,-151.57080008841544,-77.97085444450904,-51.57080008841544,-55.70923821055444,23.712592725490357,0.15296006723357536,0.08621484398285806,10.146439806110097,-2342800.0,69.58845242222408
2015-02-06,8.80809211730957,17.290000915527344,60.83000183105469,18.40999984741211,59.12,23.26,0.91,8.317845211029052,8.949769220352174,63.79600591886987,-171.47598535307657,-64.08479277376394,-71.47598535307658,-60.58039273047476,24.550156105835864,0.1581801250813566,0.10060790020255776,7.883816167210944,-2504700.0,50.623974030421905
2015-02-09,8.825032234191895,18.549999237060547,56.0,19.1200008392334,87.49,48.3,0.0,8.320842266082764,8.948486018180848,64.287393664821,-174.99678864621,-60.768051878976536,-74.99678864621,-66.01452469590008,24.769085047359276,0.16181863984066958,0.11285004813018013,8.654857751012845,-2431600.0,47.432294000219066
2015-02-10,8.884316444396973,17.229999542236328,59.290000915527344,17.459999084472656,83.73,73.17,1.61,8.323195133209229,8.948365345001221,66.02531682799923,-188.14582978866363,-68.26703956300821,-88.14582978866363,-78.20620126264949,25.35527557467837,0.1675544657244039,0.12379093164902488,8.032973439158141,-2422200.0,45.557825344742554
2015-02-11,8.850438117980957,16.959999084472656,60.22999954223633,17.389999389648438,50.54,58.88,0.43,8.330027332305908,8.948693928718567,64.10544799827306,-216.61056695957518,-79.1572625855663,-116.6105669595752,-93.25106179814901,25.27082087090155,0.16743634924429251,0.1325200151680784,7.179478414040341,-2436500.0,36.37508124395116
2015-02-12,9.011354446411133,15.34000015258789,58.689998626708984,16.100000381469727,26.96,6.43,0.75,8.345234699249268,8.949827094078064,68.75307437281563,-214.10993023310542,-92.5820129070821,-114.1099302331054,-106.28877566044747,25.831022651250127,0.17827233148656418,0.14167047843177555,8.682322492310712,-2419000.0,37.076990015151125
2015-02-13,9.053702354431152,14.6899995803833,55.529998779296875,15.149999618530273,54.65,7.96,0.93,8.359791870117187,8.950965776443482,69.85912512145636,-207.03716110297177,-104.04190785238234,-107.03716110297177,-112.58588609855019,26.545218480669273,0.18810864833909768,0.15095811241323998,5.632430770025043,-2266100.0,51.18846040450287
2015-02-17,9.045231819152832,15.800000190734863,56.33000183105469,15.960000038146973,50.67,9.48,0.56,8.373347835540772,8.951979613304138,69.33049049001716,-208.09597776032024,-109.54078381926551,-108.09597776032024,-109.74768969879854,27.20840032227277,0.1929957638755564,0.15936564270570325,5.014703765625517,-2297100.0,43.64244947601995
2015-02-18,9.011354446411133,15.449999809265137,55.970001220703125,15.899999618530273,37.15,7.48,0.44,8.386559009552002,8.952411642074585,67.14216772979441,-212.33064834340848,-110.49605717763843,-112.3306483434085,-109.15459573556625,27.824212032333154,0.19192285014409194,0.16587708419338099,6.720130507006705,-2305500.0,45.866163970492515
2015-02-19,8.93513298034668,15.289999961853027,55.75,15.4399995803833,102.56,124.64,0.77,8.397746696472169,8.952503795623779,62.372047103780446,-221.85832932988896,-110.99909019296793,-121.85832932988897,-114.09498514453865,27.42214421057199,0.18281474835909606,0.169264617026524,5.079716284185065,-2320200.0,43.93483042455562
2015-02-20,8.98594856262207,14.300000190734863,54.0,14.670000076293945,35.63,7.77,0.46,8.412778625488281,8.953221216201783,64.19822408704744,-239.45150501672242,-115.93213614781489,-139.45150501672242,-124.54682756333938,26.880547249475665,0.17764907690439813,0.17094150900209884,6.312604606629435,-2308300.0,48.13764770666661
2015-02-23,8.994418144226074,14.5600004196167,58.66999816894531,14.869999885559082,76.09,11.66,0.0,8.428479022979737,8.954475898742675,64.50741000043747,-418.4347640004094,-143.96333738562825,-318.4347640004094,-193.24819944900636,26.37763578560051,0.17225304364870553,0.17120381593142017,4.117675891537709,-2260400.0,50.982836333120844
2015-02-24,9.028294563293457,13.6899995803833,56.27000045776367,14.260000228881836,128.86,9.05,4.29,8.444690608978272,8.956683583259583,65.78035842730549,-315.5432709404196,-180.75718011050978,-215.5432709404196,-224.47651331918323,27.121764972600346,0.16876477702185966,0.17071600814950808,1.6205874677875265,-2056800.0,62.214429655402526
2015-02-25,9.214618682861328,13.84000015258789,54.93000030517578,14.380000114440918,74.82,7.2,3.41,8.464628677368164,8.959575424194336,71.77613985266774,-275.0615658412255,-218.0237487874025,-175.0615658412255,-236.3465335940176,27.93773125282493,0.17897202180086325,0.1723672108797791,4.214538393986378,-2035200.0,62.43547595938609
2015-02-26,9.214618682861328,13.90999984741211,56.459999084472656,14.329999923706055,74.61,6.43,1.15,8.487228355407716,8.961106262207032,71.77613985266774,-269.59102233984214,-215.85166665123208,-169.59102233984217,-186.73195304049514,28.780963859227814,0.18492958370121215,0.1748796854440657,3.3238327981373494,-2035200.0,65.66616804993697
2015-02-27,9.256966590881348,13.34000015258789,55.849998474121094,14.619999885559082,116.63,7.7,0.46,8.512172088623046,8.962890076637269,73.02211803142796,-262.9741554013781,-197.42913372066474,-162.97415540137806,-169.2089145274813,29.56396556517335,0.19086791023212868,0.1780773304016783,5.096160071823652,-2016200.0,81.4033966751727
